S.No.,Product Code,Product Name,Malayalam Name,Category,Base Unit,Sell Mode,Base Unit Price (INR),Max Price Ceiling (INR),Default Variant,All Variants (Pack - Price),Image CDN URL
332,ANG-DES-0185,Elanadu Mango Ice Lolly (Juicy Pop),എളനാട് Mango Ice Lolly (Juicy Pop),Desserts & Ice Creams,ml,Fixed,15.00,18.00,50 ml (₹15),50 ml: ₹15,https://images.unsplash.com/photo-1497034825429-c343d7c6a68f?w=500&auto=format&fit=crop&q=80
333,ANG-DES-0186,Elanadu Vanilla Cone,എളനാട് Vanilla Cone,Desserts & Ice Creams,ml,Fixed,35.00,41.00,100 ml (₹35),100 ml: ₹35,https://images.unsplash.com/photo-1497034825429-c343d7c6a68f?w=500&auto=format&fit=crop&q=80
334,ANG-DES-0187,Elanadu Chocolate Fudge Cone,എളനാട് Chocolate Fudge Cone,Desserts & Ice Creams,ml,Fixed,40.00,46.00,100 ml (₹40),100 ml: ₹40,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=500&auto=format&fit=crop&q=80
335,ANG-DES-0188,Elanadu Tender Coconut Premium Tub,എളനാട് Tender Coconut Premium Tub,Desserts & Ice Creams,ml,Fixed,170.00,196.00,500 ml (₹170),500 ml: ₹170,https://images.unsplash.com/photo-1497034825429-c343d7c6a68f?w=500&auto=format&fit=crop&q=80
336,ANG-DES-0189,Elanadu Cassatta Slice,എളനാട് Cassatta Slice,Desserts & Ice Creams,ml,Fixed,60.00,69.00,120 ml (₹60),120 ml: ₹60,https://images.unsplash.com/photo-1497034825429-c343d7c6a68f?w=500&auto=format&fit=crop&q=80
337,ANG-DES-0190,Elanadu Mini Ice Cream Cup (Vanilla/Strawberry),എളനാട് Mini Ice Cream Cup (Vanilla/Strawberry),Desserts & Ice Creams,ml,Fixed,20.00,23.00,100 ml (₹20),100 ml: ₹20,https://images.unsplash.com/photo-1505394033641-40c6ad1178d7?w=500&auto=format&fit=crop&q=80
338,ANG-DES-0191,Elanadu Matka Kulfi,എളനാട് Matka Kulfi,Desserts & Ice Creams,ml,Fixed,50.00,58.00,150 ml (₹50),150 ml: ₹50,https://images.unsplash.com/photo-1497034825429-c343d7c6a68f?w=500&auto=format&fit=crop&q=80
339,ANG-DES-0201,Skei Blueberry Ice Cream (Tub),സ്കീ ബ്ലൂബെറി ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,140.00,161.00,500 ml (₹140),500 ml: ₹140 | 1 L: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-02.jpg
340,ANG-DES-0202,Skei Chocolate Ice Cream (Tub),സ്കീ ചോക്ലേറ്റ് ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,140.00,161.00,500 ml (₹140),500 ml: ₹140 | 1 L: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-14.jpg
341,ANG-DES-0203,Skei Cookies & Cream Ice Cream (Tub),സ്കീ കുക്കീസ് & ക്രീം ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,140.00,161.00,500 ml (₹140),500 ml: ₹140 | 1 L: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-04.jpg
342,ANG-DES-0204,Skei Jackfruit Ice Cream (Tub),സ്കീ ചക്ക (ജാക്ക്ഫ്രൂട്ട്) ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,140.00,161.00,500 ml (₹140),500 ml: ₹140 | 1 L: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-05.jpg
343,ANG-DES-0205,Skei Mango Alphonso Ice Cream (Tub),സ്കീ മാംഗോ അൽഫോൻസോ ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,140.00,161.00,500 ml (₹140),500 ml: ₹140 | 1 L: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-01.jpg
344,ANG-DES-0206,Skei Nut Butterscotch Ice Cream (Tub),സ്കീ Nut ബട്ടർസ്കോച്ച് ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,140.00,161.00,500 ml (₹140),500 ml: ₹140 | 1 L: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-06.jpg
345,ANG-DES-0207,Skei Pista Ice Cream (Tub),സ്കീ പിസ്ത ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,140.00,161.00,500 ml (₹140),500 ml: ₹140 | 1 L: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-07.jpg
346,ANG-DES-0208,Skei Rajbhog Ice Cream (Tub),സ്കീ രാജ്ഭോഗ് ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,45.00,52.00,125 ml (₹45),125 ml: ₹45 | 500 ml: ₹160 | 1 L: ₹280,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-08.jpg
347,ANG-DES-0209,Skei Red Velvet Ice Cream (Tub),സ്കീ റെഡ് വെൽവെറ്റ് ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,45.00,52.00,125 ml (₹45),125 ml: ₹45 | 500 ml: ₹160 | 1 L: ₹280,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-09.jpg
348,ANG-DES-0210,Skei Spanish Delight Ice Cream (Tub),സ്കീ സ്പാനിഷ് ഡിലൈറ്റ് ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,45.00,52.00,125 ml (₹45),125 ml: ₹45 | 500 ml: ₹160 | 1 L: ₹280,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-10.jpg
349,ANG-DES-0211,Skei Strawberry Ice Cream (Tub),സ്കീ സ്ട്രോബെറി ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,140.00,161.00,500 ml (₹140),500 ml: ₹140 | 1 L: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-11.jpg
350,ANG-DES-0212,Skei Tender Coconut Ice Cream (Tub),സ്കീ ഇളനീർ (ടെൻഡർ കോക്കനട്ട്) ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,45.00,52.00,125 ml (₹45),125 ml: ₹45 | 500 ml: ₹160 | 1 L: ₹280,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-12.jpg
351,ANG-DES-0213,Skei Vanilla Ice Cream (Tub),സ്കീ വാനില ഐസ് ക്രീം ടബ്ബ്,Desserts & Ice Creams,ml,Fixed,140.00,161.00,500 ml (₹140),500 ml: ₹140 | 1 L: ₹250,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/1l-13.jpg
352,ANG-DES-0214,Skei Black Current Ice Cream (Cone),സ്കീ ബ്ലാക്ക് കറന്റ് ഐസ് ക്രീം കോൺ,Desserts & Ice Creams,ml,Fixed,45.00,52.00,120 ml (₹45),120 ml: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cones-01.jpg
353,ANG-DES-0215,Skei Butterscotch Ice Cream (Cone),സ്കീ ബട്ടർസ്കോച്ച് ഐസ് ക്രീം കോൺ,Desserts & Ice Creams,ml,Fixed,45.00,52.00,120 ml (₹45),120 ml: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cones-05.jpg
354,ANG-DES-0216,Skei Chocolate Ice Cream (Cone),സ്കീ ചോക്ലേറ്റ് ഐസ് ക്രീം കോൺ,Desserts & Ice Creams,ml,Fixed,45.00,52.00,120 ml (₹45),120 ml: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cones-06.jpg
355,ANG-DES-0217,Skei Coneic Chocolate Ice Cream (Cone),സ്കീ കോണിക് ചോക്ലേറ്റ് ഐസ് ക്രീം കോൺ,Desserts & Ice Creams,ml,Fixed,45.00,52.00,120 ml (₹45),120 ml: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cones-10.jpg
356,ANG-DES-0218,Skei Cookies & Cream Ice Cream (Cone),സ്കീ കുക്കീസ് & ക്രീം ഐസ് ക്രീം കോൺ,Desserts & Ice Creams,ml,Fixed,45.00,52.00,120 ml (₹45),120 ml: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cones-03.jpg
357,ANG-DES-0219,Skei Pista Ice Cream (Cone),സ്കീ പിസ്ത ഐസ് ക്രീം കോൺ,Desserts & Ice Creams,ml,Fixed,45.00,52.00,120 ml (₹45),120 ml: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cones-12.jpg
358,ANG-DES-0220,Skei Vanilla Ice Cream (Cone),സ്കീ വാനില ഐസ് ക്രീം കോൺ,Desserts & Ice Creams,ml,Fixed,45.00,52.00,120 ml (₹45),120 ml: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cones-07.jpg
359,ANG-DES-0221,Skei Arabian Fiesta Ice Cream (Cone),സ്കീ അറേബ്യൻ ഫിയെസ്റ്റ ഐസ് ക്രീം കോൺ,Desserts & Ice Creams,ml,Fixed,45.00,52.00,120 ml (₹45),120 ml: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cones-11.jpg
360,ANG-DES-0222,Skei Fun Cone Chocolate Ice Cream (Cone),സ്കീ ഫൺ കോൺ ചോക്ലേറ്റ് ഐസ് ക്രീം കോൺ,Desserts & Ice Creams,ml,Fixed,45.00,52.00,120 ml (₹45),120 ml: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cones-09.jpg
361,ANG-DES-0223,Skei Fun Cone Ice Cream (Cone),സ്കീ ഫൺ കോൺ ഐസ് ക്രീം കോൺ,Desserts & Ice Creams,ml,Fixed,45.00,52.00,120 ml (₹45),120 ml: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cones-08.jpg
362,ANG-DES-0224,Skei Cup Chocolate Ice Cream (Cup),സ്കീ കപ്പ് ചോക്ലേറ്റ് ഐസ് ക്രീം കപ്പ്,Desserts & Ice Creams,ml,Fixed,30.00,35.00,100 ml (₹30),100 ml: ₹30,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cups-01.jpg
363,ANG-DES-0225,Skei Cup Pista Ice Cream (Cup),സ്കീ കപ്പ് പിസ്ത ഐസ് ക്രീം കപ്പ്,Desserts & Ice Creams,ml,Fixed,30.00,35.00,100 ml (₹30),100 ml: ₹30,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cups-04.jpg
364,ANG-DES-0226,Skei Cup Strawberry Ice Cream (Cup),സ്കീ കപ്പ് സ്ട്രോബെറി ഐസ് ക്രീം കപ്പ്,Desserts & Ice Creams,ml,Fixed,30.00,35.00,100 ml (₹30),100 ml: ₹30,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cups-03.jpg
365,ANG-DES-0227,Skei Cup Vanilla Ice Cream (Cup),സ്കീ കപ്പ് വാനില ഐസ് ക്രീം കപ്പ്,Desserts & Ice Creams,ml,Fixed,30.00,35.00,100 ml (₹30),100 ml: ₹30,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/cups-02.jpg
366,ANG-DES-0228,Skei Green Apple Double Ice Cream (Stick / Bar),സ്കീ ഗ്രീൻ ആപ്പിൾ Double ഐസ് ക്രീം സ്റ്റിക്ക് ബാർ,Desserts & Ice Creams,ml,Fixed,35.00,41.00,70 ml (₹35),70 ml: ₹35,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/sticks-06.jpg
367,ANG-DES-0229,Skei Orange Ice Cream (Stick / Bar),സ്കീ ഓറഞ്ച് ഐസ് ക്രീം സ്റ്റിക്ക് ബാർ,Desserts & Ice Creams,ml,Fixed,35.00,41.00,70 ml (₹35),70 ml: ₹35,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/grape_orange-15.jpg
368,ANG-DES-0230,Skei Grape Ice Cream (Stick / Bar),സ്കീ ഗ്രേപ്പ് ഐസ് ക്രീം സ്റ്റിക്ക് ബാർ,Desserts & Ice Creams,ml,Fixed,35.00,41.00,70 ml (₹35),70 ml: ₹35,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/grape_lolly-14.jpg
369,ANG-DES-0231,Skei Raspberry Double Ice Cream (Stick / Bar),സ്കീ റാസ്പ്ബെറി Double ഐസ് ക്രീം സ്റ്റിക്ക് ബാർ,Desserts & Ice Creams,ml,Fixed,35.00,41.00,70 ml (₹35),70 ml: ₹35,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/sticks-07.jpg
370,ANG-DES-0232,Skei Mango Duble Ice Cream (Stick / Bar),സ്കീ മാംഗോ Duble ഐസ് ക്രീം സ്റ്റിക്ക് ബാർ,Desserts & Ice Creams,ml,Fixed,35.00,41.00,70 ml (₹35),70 ml: ₹35,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/sticks-03.jpg
371,ANG-DES-0233,Skei Blue Boom Ice Cream (Stick / Bar),സ്കീ ബ്ലൂ ബൂം ഐസ് ക്രീം സ്റ്റിക്ക് ബാർ,Desserts & Ice Creams,ml,Fixed,35.00,41.00,70 ml (₹35),70 ml: ₹35,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/blue_boom-10.jpg
372,ANG-DES-0234,Skei Twister Passion Fruit Ice Cream (Stick / Bar),സ്കീ ട്വിസ്റ്റർ പാഷൻ ഫ്രൂട്ട് ഐസ് ക്രീം സ്റ്റിക്ക് ബാർ,Desserts & Ice Creams,ml,Fixed,35.00,41.00,70 ml (₹35),70 ml: ₹35,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/sticks-08.jpg
373,ANG-DES-0235,Skei Mini Chocobar Ice Cream (Stick / Bar),സ്കീ മിനി ചോക്കോബാർ ഐസ് ക്രീം സ്റ്റിക്ക് ബാർ,Desserts & Ice Creams,ml,Fixed,25.00,29.00,45 ml (₹25),45 ml: ₹25,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/mini_chocobar-05.jpg
374,ANG-DES-0236,Skei Crack Bar Ice Cream (Stick / Bar),സ്കീ ക്രാക്ക് ബാർ ഐസ് ക്രീം സ്റ്റിക്ക് ബാർ,Desserts & Ice Creams,ml,Fixed,45.00,52.00,80 ml (₹45),80 ml: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/crack_bar-05.jpg
375,ANG-DES-0237,Skei Malai Kulfi Ice Cream (Stick / Bar),സ്കീ മലായ് കുൾഫി ഐസ് ക്രീം സ്റ്റിക്ക് ബാർ,Desserts & Ice Creams,ml,Fixed,35.00,41.00,70 ml (₹35),70 ml: ₹35,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/malai_kulfi-10.jpg
376,ANG-DES-0238,Skei Big Chocobar Ice Cream (Stick / Bar),സ്കീ ബിഗ് ചോക്കോബാർ ഐസ് ക്രീം സ്റ്റിക്ക് ബാർ,Desserts & Ice Creams,ml,Fixed,45.00,52.00,80 ml (₹45),80 ml: ₹45,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/sticks-04.jpg
377,ANG-DES-0239,Skei Caramel Sundae Ice Cream (Sundae),സ്കീ കാരമൽ സൺഡേ ഐസ് ക്രീം സൺഡേ,Desserts & Ice Creams,ml,Fixed,65.00,75.00,150 ml (₹65),150 ml: ₹65,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/sundae-05.jpg
378,ANG-DES-0240,Skei Chocolate Twist Ice Cream (Sundae),സ്കീ ചോക്ലേറ്റ് ട്വിസ്റ്റ് ഐസ് ക്രീം സൺഡേ,Desserts & Ice Creams,ml,Fixed,65.00,75.00,150 ml (₹65),150 ml: ₹65,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/sundae-04.jpg
379,ANG-DES-0241,Skei Sundae Strawberry Ice Cream (Sundae),സ്കീ സൺഡേ സ്ട്രോബെറി ഐസ് ക്രീം സൺഡേ,Desserts & Ice Creams,ml,Fixed,65.00,75.00,150 ml (₹65),150 ml: ₹65,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/sundae-03.jpg
380,ANG-DES-0242,Skei Sundae Pista Ice Cream (Sundae),സ്കീ സൺഡേ പിസ്ത ഐസ് ക്രീം സൺഡേ,Desserts & Ice Creams,ml,Fixed,65.00,75.00,150 ml (₹65),150 ml: ₹65,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/sundae-02.jpg
381,ANG-DES-0243,Skei Sundae Mango Ice Cream (Sundae),സ്കീ സൺഡേ മാംഗോ ഐസ് ക്രീം സൺഡേ,Desserts & Ice Creams,ml,Fixed,65.00,75.00,150 ml (₹65),150 ml: ₹65,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/sundae-01.jpg
382,ANG-DES-0244,Skei Gudbud Ice Cream (Sundae),സ്കീ ഗഡ്ബഡ് ഐസ് ക്രീം സൺഡേ,Desserts & Ice Creams,ml,Fixed,65.00,75.00,150 ml (₹65),150 ml: ₹65,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/skei/sundae-06.jpg
383,ANG-DES-0245,Vesta Arabian Delite Ice Cream,വെസ്റ്റ അറേബ്യൻ ഡിലൈറ്റ് ഐസ് ക്രീം,Desserts & Ice Creams,ml,Fixed,70.00,81.00,150 ml (₹70),150 ml: ₹70,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/p2-arabian-delite-1.png
384,ANG-DES-0246,Vesta Arabian Delite 100ml Ice Cream,വെസ്റ്റ അറേബ്യൻ ഡിലൈറ്റ് 100ml ഐസ് ക്രീം,Desserts & Ice Creams,ml,Fixed,35.00,41.00,100 ml (₹35),100 ml: ₹35,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/arabian-delite-100ml.png
385,ANG-DES-0247,Vesta Black Currant 1L Ice Cream,വെസ്റ്റ ബ്ലാക്ക് കറന്റ് 1L ഐസ് ക്രീം,Desserts & Ice Creams,L,Fixed,260.00,299.00,1 L (₹260),1 L: ₹260,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/black-currant-1000ml.png
386,ANG-DES-0248,Vesta Black Currant 500ml Ice Cream,വെസ്റ്റ ബ്ലാക്ക് കറന്റ് 500ml ഐസ് ക്രീം,Desserts & Ice Creams,ml,Fixed,150.00,173.00,500 ml (₹150),500 ml: ₹150,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/black-currant-vesta.png
387,ANG-DES-0249,Vesta Black Currant Conevita Ice Cream,വെസ്റ്റ ബ്ലാക്ക് കറന്റ് കോൺവിറ്റ ഐസ് ക്രീം,Desserts & Ice Creams,ml,Fixed,50.00,58.00,120 ml (₹50),120 ml: ₹50,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/black-currant-convevita.png
388,ANG-DES-0250,Vesta Black Currant Sundae Ice Cream,വെസ്റ്റ ബ്ലാക്ക് കറന്റ് സൺഡേ ഐസ് ക്രീം,Desserts & Ice Creams,ml,Fixed,70.00,81.00,150 ml (₹70),150 ml: ₹70,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/sundae-black-currant.png
389,ANG-DES-0251,Vesta Butterscotch 1l Ice Cream,വെസ്റ്റ ബട്ടർസ്കോച്ച് 1l ഐസ് ക്രീം,Desserts & Ice Creams,L,Fixed,260.00,299.00,1 L (₹260),1 L: ₹260,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/butterscotch-1000ml.png
390,ANG-DES-0252,Vesta Butterscotch 500ml Ice Cream,വെസ്റ്റ ബട്ടർസ്കോച്ച് 500ml ഐസ് ക്രീം,Desserts & Ice Creams,ml,Fixed,150.00,173.00,500 ml (₹150),500 ml: ₹150,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/butterscotch-vesta.png
391,ANG-DES-0253,Vesta Butterscotch Conevita Ice Cream,വെസ്റ്റ ബട്ടർസ്കോച്ച് കോൺവിറ്റ ഐസ് ക്രീം,Desserts & Ice Creams,ml,Fixed,50.00,58.00,120 ml (₹50),120 ml: ₹50,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/butterscotch-convevita-1.png
392,ANG-DES-0254,Vesta Butterscotch Conevita Vegan Ice Cream,വെസ്റ്റ ബട്ടർസ്കോച്ച് കോൺവിറ്റ വീഗൻ ഐസ് ക്രീം,Desserts & Ice Creams,ml,Fixed,50.00,58.00,120 ml (₹50),120 ml: ₹50,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/butterscotch-vegan-conevita.png
393,ANG-DES-0255,Vesta Butterscotch Vegan Ice Cream,വെസ്റ്റ ബട്ടർസ്കോച്ച് വീഗൻ ഐസ് ക്രീം,Desserts & Ice Creams,ml,Fixed,150.00,173.00,500 ml (₹150),500 ml: ₹150 | 1 L: ₹260,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/butterscotch-vegan.png
394,ANG-DES-0256,Vesta Caramel 1l Ice Cream,വെസ്റ്റ കാരമൽ 1l ഐസ് ക്രീം,Desserts & Ice Creams,L,Fixed,260.00,299.00,1 L (₹260),1 L: ₹260,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/caramel-1000ml.png
395,ANG-DES-0257,Vesta Caramel Sundae Ice Cream,വെസ്റ്റ കാരമൽ സൺഡേ ഐസ് ക്രീം,Desserts & Ice Creams,ml,Fixed,70.00,81.00,150 ml (₹70),150 ml: ₹70,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/sundae-caramel.png
396,ANG-DES-0258,Vesta Choco Bar Ice Cream,വെസ്റ്റ Choco ബാർ ഐസ് ക്രീം,Desserts & Ice Creams,ml,Fixed,35.00,41.00,70 ml (₹35),70 ml: ₹35,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/choco-bar2.png
397,ANG-DES-0259,Vesta Chocobar Vegan Ice Cream,വെസ്റ്റ ചോക്കോബാർ വീഗൻ ഐസ് ക്രീം,Desserts & Ice Creams,ml,Fixed,35.00,41.00,70 ml (₹35),70 ml: ₹35,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/chocobar-vegan.png
398,ANG-DES-0260,Vesta Chocolate 1l Ice Cream,വെസ്റ്റ ചോക്ലേറ്റ് 1l ഐസ് ക്രീം,Desserts & Ice Creams,L,Fixed,260.00,299.00,1 L (₹260),1 L: ₹260,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/vesta/chocolate-1000ml.png
